,photo_url,captions,hashtags,interest
757,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/25036485_139488373395453_5658237624247123968_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=f-r0bptQs4wAX9bFo2t&oh=767ee2145b75754dae1b741d3c3698db&oe=5F0312A6,Case of the Mondays? Heres a bunch of pups eating pup cups! thanks to: @paco_chumlee_bostons @thats_so_raeveille @princess.rockee @coop_and_luke @codycuddlebug @elvisthelabradoodle16,"['pupcup', 'ilovefreddys', 'bestfriends', 'dogsofinstagram']",industry
758,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/26184305_155528355096060_4081818329776390144_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ZHVBAfdhMnEAX-0Zu_x&oh=7e92942447ea29086ff326b0309b8bb4&oe=5F0122C5,Now THIS is good available at participating locations just a bit longer!,['a1chophousesteakburger'],industry
759,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/25025814_102954460501045_2331591823484518400_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=OnzyrU9NwBcAX-RKNHF&oh=b9106aa1e0afb4bdc0d03312e4a60c21&oe=5F031351,"Sometimes, you need a burg and fries : @emergentpattern","['ilovefreddys', 'bestburger', 'freddysworthit']",industry
760,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/25025315_160683801227676_2283070998121021440_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=QgFFkhmVQDMAX8HabxL&oh=4664580775279c282877492dae69c65f&oe=5F039E8F,Fryday post brought to you by @testthefry,"['ilovefreddys', 'tgif', 'fryday', 'friyay']",industry
761,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/26152459_681434055578579_3368447467619090432_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=_Zg0cXszxIIAX9e0RtS&oh=c660e29fa0a1c46f20c03c25f06c22f2&oe=5F03EAC0,"Chocolate lovers, rejoice : @sweetserendipityindy","['chocolatelover', 'ilovefreddys', 'chocoholic', 'freddysworthit']",industry
762,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/26067608_2065033453732265_3751185987779166208_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=X85WFrrqvgYAX9T_Ynm&oh=6e0b867bbb3e7b4cd69fde51a0313dbc&oe=5F01773F,Nom nom nom. : @matthew_0613,"['ilovefreddys', 'frysauce']",industry
763,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/26072167_1982093758781343_3875664701341827072_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=2B2E7Y6oDB4AX9tdICQ&oh=ae6ea0ca271cb06ede36164d9742a138&oe=5F020864,Back to reality? You deserve this. : @jarahs_naturals,"['ilovefreddys', 'freddysworthit']",industry
764,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/25037357_133023880822994_5491755865696370688_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=bzR8V9zTkY0AX8SoVHH&oh=1ed5ef1550aea7e33fd80aafcdc45b5d&oe=5F0384EE,Say cheese : @t_sivilay,"['ilovecheese', 'cheesefries', 'ilovefreddys', 'freddysworthit']",industry
765,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/25025502_2130362120518869_9216108096106004480_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=WLf_J0bGvn0AX_xq29d&oh=1e40652951cdf3d16aa3dfdf5cde153e&oe=5F005613,"Heres to a delicious year of Freddys! Most of our locations are closing early tonight for NYE. Some are opening late tomorrow. Happy New Year, FredHeads","['ilovefreddys', '2017bestnine', 'freddysworthit']",industry
766,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/26225710_152420772075879_2887390686422761472_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=iqGrXJNgiUYAX80jj5X&oh=677641f820a0249ca046d7126f7458fd&oe=5F015C7F,Frozen Custard Grasshoppers? Oh yeah buddy. recipe on our Pinterest! Link in profile,"['newyears', 'nye', 'eeeeeats', 'recipe', 'frozencustard', 'dessert', 'diy', 'adultbeverage', 'homemade']",industry
767,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/25035979_382209278890674_3285463639988895744_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bDjH1rbaSPkAX8P65pX&oh=59bca4dacde22c3030b9ed90d37ff9ba&oe=5F016E46,Chow down : @mlstroupe,"['ilovefreddys', 'freddysworthit']",industry
768,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/24845185_526889921009979_2731700780527517696_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=qwSW-mZHNKIAX_hpZYz&oh=790fb242378284a43c04c4896c300a56&oe=5F02D2A4,Now thats how you Fry Sauce : @watchmysauce,"['ilovefrysauce', 'ilovefreddys', 'freddysworthit']",industry
769,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/25013765_389875618127414_6997937429671837696_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=eDOxfFYGPSIAX9AeeRN&oh=1d2854e11584dec6a1dcddaa80ea2aa2&oe=5F04278E,Too much eggnog means its time for some Steakburgers. Double Steakburgers : @lasvegasfoodie,"['burger', 'ilovefreddys', 'happyholidays', 'freddysworthit', 'muchneeded']",industry
770,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/24845310_1549133045124201_6016231776958021632_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=RmqaTXZ8nwMAX-PclvQ&oh=8043cb3bc08db97783eb1ead20621383&oe=5EDB5731,They know,"['a1chophousesteakburger', 'ilovefreddys', 'freddysworthit', 'freddys', 'sogood']",industry
771,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/24332077_131907410818416_1349181972227817472_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=a-i5RceLP08AX8BisE9&oh=2b1c230f53a510be6728814acd35ca72&oe=5EDABF8F,The A1 Chop House Steakburger is here. Things are about to get GOOD ...available at participating Freddys for a limited time only.,"['ilovefreddys', 'freddysworthit']",industry
772,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/24332478_143076833081027_5486321765699289088_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=mAvYIhFKwAsAX_ePHHm&oh=b85a8148829ede2a939848979199889f&oe=5F0134D1,So GD : @thehangrywoman,"['viennabeef', 'ilovefreddys', 'pickles', 'bestburger', 'freddysworthit']",industry
773,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/24274508_902818649879042_1096798114683027456_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=s1QeDyZGEUoAX_GpYtg&oh=975e9047e5cbbb9a406bc7f4ee84ba43&oe=5F03B54D,Frozen custard floats,"['ilovefreddys', 'freddysworthit', 'eeeeeats', 'instagood', 'rootbeerfloat']",industry
774,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/24175543_1500688100008229_5314662011756347392_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=uDaAaXNHwwYAX95eFHg&oh=dbfa81db25eb53d2508fa1d9e0ab7662&oe=5F02AC29,Tasty tasty. : @plcooper,"['ilovefreddys', 'freddysworthit']",industry
775,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/24327629_2304159946500235_4049108782268022784_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=YMtwc8Ic9cEAX8kp65B&oh=046d70caa8a4e3b55bcf063c49473aa0&oe=5EDAF46D,Its been worth the waitthe A1 Chop House Steakburger will be back Thursday for a limited time at participating Freddys,['FreddysWorthIt'],industry
776,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/24327113_1992199351039205_2617294598497632256_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=wVq7jj7ZgPgAX9QPfeN&oh=25bfba7b64a67b7497f15a6a9fa36d34&oe=5F00CAB9,When its Fryday and youre in love. ...: @lasvegasfoodie,"['love', 'ilovefreddys', 'fryday', 'freddysworthit']",industry
777,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23824458_1485158041539222_5815670724223827968_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Ut0u-9sHTkkAX9SFVwQ&oh=4d9ccd8542a4f72bc3a9574d6eeeb13b&oe=5F02A95F,All that shopping making you hungry? : @food_makes_me_loco,"['freddys', 'lunchbreak', 'blackfriday']",industry
778,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23735502_237496996784479_3211602975730434048_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=m4C0KiB053AAX_hcyMU&oh=082d79c8bd5f8aa1b4b6f9e1db054237&oe=5F01E9E6,"All of our locations are closed today so our teams can celebrate Thanksgiving with their families. Happy Thanksgiving, FredHeads","['thanksgiving', 'givethanks', 'thankful']",industry
779,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/23734396_132061847502566_8767030116682301440_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=w6OVZdHA4DAAX_I_eq2&oh=0a61b3298d64362950029a0f7c3609c5&oe=5EDB0DC8,Fry Sauce Mashed Potatoes?! Your family will say thanks. Link to the recipe in profile,"['thanksgiving', 'ilovefreddys', 'freddysworthit', 'recipe', 'frysauce', 'diy']",industry
780,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23668165_337691056639903_8861233094674350080_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=xY2JBOZ8wlsAX-yOTsI&oh=a1fb8c16fb57aa220d4e483cc6080588&oe=5F00720D,+ = ... : @all.foods.matter,"['originaldouble', 'ilovefreddys', 'bestburger', 'freddysworthit']",industry
781,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23667542_308132806369391_5743929085160062976_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=sGOyjVwblSAAX__GkVh&oh=ac4ada516547332df59b3e28a76086a5&oe=5F03CD79,"Freddy and the American Legion dedicated our new flag pole at our El Dorado, KS, Freddys.",[],industry
782,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23594222_1835417169820609_6064174899155435520_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_qNwtmpninkAX-SpAEm&oh=59d15da47958cba9709b209623ff57ac&oe=5F03ECBE,"Freddys co-founders Freddy & Randy Simon and Scott Redler accepted the Oustanding Corporation philanthropy award this afternoon by the Association of Fundraising Professionals, Greater Wichita Chapter.",[],industry
783,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23507486_141590333154226_6403402544453779456_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=BcstKwD9-9MAX_njfGX&oh=45013c82d8a6596db72eeac0f6f3d42f&oe=5F022390,You asked...we spiced it up. Jalapeo Fry Sauce is now available by the bottle : @candaceannerudd,"['FreddysWorthIt', 'frysauce', 'ilovefreddys', 'drool']",industry
784,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23416365_143866869583969_1390232466484101120_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=rSFW5X_kyE8AX_iPpL1&oh=5237047cd8bfd0d434d38fbd87c242de&oe=5F02EECC,"Friday, fryday, gotta get down on Friday : @is_just_dee","['tgif', 'ilovefreddys', 'frysauce', 'freddysworthit']",industry
785,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23279892_536236950042164_325393199155642368_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=wqyiyHVf8f0AX-X7san&oh=407d6ddac8548efe055597c4704d3ed7&oe=5F027EEC,,"['burgerlove', 'ILoveFreddys', 'iloveburgers']",industry
786,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/23279864_139574766691874_6664258873529991168_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=k5sP8z6pb_sAX_D4f9N&oh=8aade7144828a28b99ad94f2a93d9935&oe=5EDAB718,"Its quite alright to indulge. And when you do, you owe it to yourself to have the best","['MomLife', 'ILoveFreddys', 'CheatMeal', 'CheatDay', 'FreddysWorthIt']",industry
787,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23160918_2032096480369772_2344815280464592896_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=cw1mmG8cPd4AX9qcGmX&oh=eb3c3bc6e6d2929331ba12d86eeb09cf&oe=5F01F411,Cheers to celebrating with friends. : @pursuit.of.foodiiiness,"['eeeeeats', 'ilovefreddys', 'bffs', 'freddysworthit']",industry
788,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/23161628_750942501760253_6114700984619892736_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=r6LjRZaT_-EAX_Win0Z&oh=252eb1ac1b104e1ab5827322ad0dee77&oe=5F00C77C,So worth it available at participating Freddys for a little longer!,"['freddysworthit', 'jalapeno', 'onionrings', 'frysauce', 'pepperjack']",industry
789,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/22709038_845804502252967_1175161382136446976_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ZARZ-dDKvYEAX9v2agy&oh=a8b49d4cd353e38af74726482dfcad72&oe=5F042B12,A little sweet and salty action,"['instayum', 'thebest', 'freddysfries']",industry
790,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/22582660_512370819124364_5298407111024181248_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=yNCNbqFBoDoAX9shK_L&oh=7a05b76b4afbf11d47909dbc19c7ebfd&oe=5EDABB7E,When your fries are happy to see you : @christinawallick,"['waitforit', 'ilovefreddys']",industry
791,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/22159240_357558054697886_9027352177596694528_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=7SNwqS5lZhEAX8GAwI7&oh=3c60b09acab4695e5309103b72706550&oe=5F010743,: @lifebynoosha,"['instayum', 'thebest', 'ilovefreddys', 'dessert']",industry
792,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/22069914_720183828165437_1731130282829938688_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=z4H3dBo3A7YAX8Ijsdo&oh=efdd11d40fba27c2e82ceef444968e0f&oe=5F025DD6,Behind the scenes filming at Freddy's!,[],industry
793,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/21909562_1488996371182458_4967532356777803776_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=sTxOq58zPR0AX9AdZFq&oh=8c87e0d564719fdec8306706716cf4ff&oe=5F0381AD,"I scream, you scream, we all scream for frozen custard by @llcoolmeyer",['ilovefreddys'],industry
794,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/21879465_1998361893712740_7607528709293080576_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=w8-F-CoBAc4AX_N3YjT&oh=3933af5ec74d780d7d0c70598ada10fe&oe=5F027AC3,Fall has arrived and so have Pumpkin Pie Concretes available at participating locations for a limited time.,"['autumn', 'fall', 'firstdayoffall', 'ilovefreddys', 'fallequinox']",industry
795,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/21690265_118827015493834_1763411613508960256_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=uW9CpkfQYVYAX_JxmvL&oh=d49cbaa75667cdf6bdda8945648d4dee&oe=5F03A35C,"Freddy's celebrated National Frozen Day on August 8 and donated $15,000 back to the Kids In Need Foundation. Our team in Carmel visited Teacher's Treasures, a Kids In Need affiliate, to tour and pass out custard cookies to employees and volunteers. In attendance was Kristine Cohn, Sr. Director of Development and Corporate Sponsorships for the Kids In Need Foundation, and Margaret Sheehan, Executive Director of Teacher's Treasures.",[],industry
796,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/21372540_1950126205275536_8964507481682214912_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=linYuHhbFh8AX9zvYyM&oh=78a883c0c5230c012ee958139c6f729f&oe=5F015A24,Hawaiian Delight by @djksin,['ilovefreddys'],industry
797,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/21296168_129362254370842_586456803353559040_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=PfyscXtp1nYAX8bLz9h&oh=3d43a82c913a97e2c2cc4d74f6b5c526&oe=5F012E09,Tag two friends who need Freddy's in their lives,"['freddys', 'fries', 'friends']",industry
798,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/21147436_146589442604752_3350447959761223680_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=De1wUgEIP44AX-Gst64&oh=b35aeba09c262a84ca93c805cdbb7aff&oe=5F020241,All you need is love (...and Steakburgers by @opheliabegonias,['ilovefreddys'],industry
799,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/21147906_356986961407902_4077885209180110848_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=e6TMO_4k-1EAX8VuxiG&oh=a3a6ae2f0ef0fb7f61f8e3fed5d958aa&oe=5F00E3CB,It's the simple things by @tamlesphoto,['ilovefreddys'],industry
800,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/21107769_461649500900366_567761467844067328_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=dvTru4-pqMkAX-vs2Ye&oh=c946a2f5ce0c0d0f251806eeef49ecf3&oe=5F02FC47,Celebrate the dog days of summer at Freddy's with your best friend and a ! Available at participating Freddys locations,"['NationalDogDay', 'PupCup!']",industry
801,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20987029_1880552195596849_6052617215176343552_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=xFYkAqIQ_9YAX-Tg9YG&oh=1e2393023a436fff1ca1d527e63c8b76&oe=5F0274D7,Chili cheesy goodness brought to you by @jeaneouslee,[],industry
802,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20987507_1473593972732884_8775234629499092992_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Pr3_b51tARoAX9KiFT4&oh=cd89462b459c2650a1c313c0c668c39c&oe=5F01E023,What did the peanut butter cup say to the banana by @heidipinder,['ilovefreddys'],industry
803,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20905222_156792921565350_6140604619576836096_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=lPAsEVMmj0sAX9oodG1&oh=5cfaabf79b4ab47cb62e952120ab9dd6&oe=5F038C56,I hope this post isn't too cheesy by @tayschwo,"['', 'ilovefreddys']",industry
804,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20838294_110439586331134_5466973852858843136_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=dFvsFb2BWToAX8Vyhj3&oh=aa99f278e9d3fb713b4a2a8e1084fed5&oe=5F00D769,Did you know! A lot of Freddys locations offer custard catering for your event. Contact your local Freddys for details. Available at participating locations only,['ilovefreddys'],industry
805,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20767021_111334132907463_4339787719275184128_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=e8peieTCeNoAX-rxsZe&oh=bcb71f401b41ad8dba7b4bcb3eb2dce6&oe=5F011F7E,A beautiful relationship,"['wichita', 'wichitaflag', 'freddysusa']",industry
806,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20837821_1844075142274478_6732947383551787008_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=eyuBdfa2vq4AX9UsEHW&oh=5389ab39d66dcedfa54c22ca152c80b7&oe=5F04045D,I need a Funnel Cake Sundae by @cxenophontosmars available at participating locations for a limited time only!,"['ilovefreddys', 'FunnelCakeSundae', 'TBH']",industry
807,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20589906_652530814944773_4159387449186844672_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=GX7eaj0cjV0AX_EPMZL&oh=92403f8c2fafdc3c78e4dce706407c60&oe=5F029466,Burgs.,[],industry
808,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20589698_454040268312469_6249924108629311488_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=5e5QwbseZ94AX9_uJ2x&oh=2b1d0b11e44e5ae7a5e7f71ecf42f30b&oe=5F038318,DID YOU KNOW - next Tuesday 8/8 is National Frozen Custard Day. We will be offering $1 off all frozen custard treats to celebrate! Be sure to follow the link in our profile to join the Facebook event. by @msbehave20 ... (Excludes retail freezer items.),"['nationalfrozencustardday', 'frozencustardday', 'ilovefreddys', 'deals']",industry
809,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20479017_1944805639065695_7797795361073922048_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=9UIFPj7QSkcAX_6YKro&oh=14c4ff68fb1eece7259d384f20fd8838&oe=5F02022C,Making me melt. by @travelswithagourmet,"['ilovefreddys', 'pattymelt']",industry
810,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20393820_1364285430333796_4932603694156873728_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=qnaVrXKkO7QAX90Iby1&oh=1d3f70c6e97cfe53484833393eb95bf1&oe=5F0154B8,Duh dummm...duh dummm,"['sharkweek', 'ilovefreddys']",industry
811,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20225317_481485375546025_3626055504339402752_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_lEGzbA3ICMAX-fiN8h&oh=452dfcecd51a82f2a8e19823dd651786&oe=5F01DE6D,Putting the FUN in Funnel Cake. Grab a Funnel Cake Sundae before they're gone ...available at participating locations only.,"['ilovefreddys', 'funnelcakesundae']",industry
812,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20346788_507849322888353_5331983133824778240_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Zq-nsJsqBw4AX_rzAhY&oh=f7da3287892d6338e3ae4121346193cf&oe=5F00ED95,... by @evy_vic,[],industry
813,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20180633_126144837998376_9118357341983473664_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=_o-9691j-sMAX91OHT2&oh=434c24b544aee9c7b456909e697f86b8&oe=5F02A677,A little sweet and salty action. ... by @estefxniia,[],industry
814,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20180801_1494528420605755_1136121933302071296_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=p3FfiLrjF24AX_g5q-Z&oh=3970ae6526d7fec885247341379b186a&oe=5F031979,When it's and you can't decide which dog you want,"['viennabeef', 'ilovefreddys', 'nationalhotdogday', 'allbeef']",industry
815,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/20066879_1896677257323203_4690024250516439040_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=XA4sZ_xt2dIAX-zkn2v&oh=80714f29ef97fbf280b54464fbd48e60&oe=5F03CB99,Hatch Green Chiles are here! Grab this New Mexico favorite at participating locations for a limited time,"['ilovefreddys', 'spicy', 'hatchchile']",industry
816,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/20065746_117646958856012_8100111731012927488_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=sDjtysBqbO8AX8ZvB_9&oh=ff5eb1fac2af2d829dcab1f8d28084da&oe=5EDB2EC2,"At Freddy's, every day is Fry Day! But you want to get technical, today it's official","['nationalfrenchfryday', 'eeeeeats', 'yum']",industry
817,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/19933412_111475972828436_4977021253794660352_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=c9FI_zjf_2MAX97oWCj&oh=c3f3a7667eaca050daace719c4be80be&oe=5F01B857,That moment when you meet THE Freddy by @symbolic101,"['reallife', 'magical', 'thebest', 'goals', 'freddysimon']",industry
818,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/19955796_153752695192266_8985085851113357312_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=XfORGyky0F0AX-4SNPJ&oh=ce349048635f27e7d1b5b45eb1e4d367&oe=5F03424C,"Our is headed back to Florida, and the food truck is now visiting our Freddy's in Columbia, SC!",['FreddysUSAroadtrip'],industry
819,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/19931678_836979139790401_5000407866117455872_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=lpivM6qkgvYAX_99c7l&oh=3e15a9c0f7b6e5bd679ca801f07f1ae1&oe=5F012BCA,Feeding the during our segment today! The culminated here -- headed back to !,"['foxandfriends', 'FreddysUSAroadtrip', 'sarasotaflorida!', 'NYPD']",industry
